F_tjek_id,T_tjek_id,F_dkvejeid,T_dkvejeid,F_edge_dir,T_edge_dir
1001608,1001608,154470,154470,tf,ft
4113398,4113396,153168,153167,ft,tf
4029863,4029863,144194,144194,tf,ft
4032704,1003214,143307,146985,tf,tf
1002940,1003214,143308,146985,tf,tf
1003214,4032704,146985,143307,ft,ft
1003214,1002940,146985,143308,ft,ft
1003420,1002801,148748,148750,ft,ft
1002801,1003420,148750,148748,tf,tf
1002801,1003709,148750,148789,tf,tf
1003709,1002801,148789,148750,ft,ft
4048097,4030052,142515,142517,ft,tf
4048098,4030052,142516,142517,tf,tf
4030052,4048098,142517,142516,ft,ft
4030052,4048097,142517,142515,ft,tf
1064455,1064460,142492,142493,ft,tf
1064455,4030080,142492,142535,ft,tf
1064460,1064455,142493,142492,ft,tf
4030080,1064455,142535,142492,ft,tf
4113400,4113399,153170,153169,tf,ft
1064455,1065500,142492,141998,tf,ft
230440,230446,541814,541832,tf,tf
230613,230446,541815,541832,tf,tf
230446,230613,541832,541815,ft,ft
230446,230440,541832,541814,ft,ft
1003427,1003427,151371,151371,tf,ft
1003374,1003374,150932,150932,tf,ft
1003374,1003375,150932,151024,tf,ft
1003375,1003325,151024,150933,tf,tf
1003374,1003374,150932,150932,ft,tf
1003376,1003376,150931,150931,ft,tf
4160620,4160619,150450,150451,ft,ft
4160619,4160620,150451,150450,tf,tf
1001296,1001296,152962,152962,tf,ft
1001296,4027034,152962,152961,tf,tf
1001608,1001608,154470,154470,ft,tf
1001608,1001296,154470,152962,ft,ft
4074983,4074981,151129,151214,ft,ft
4074981,4074983,151214,151129,tf,tf
1001045,1001830,147961,147963,tf,tf
1001045,4027037,147961,148005,tf,ft
1001830,1001045,147963,147961,ft,ft
4027037,1001045,148005,147961,tf,ft
4160251,4160252,150342,150343,ft,ft
4160252,4160251,150343,150342,tf,tf
4029668,4029667,142322,142327,tf,tf
4029667,4029668,142327,142322,ft,ft
1002770,1002764,151185,151183,ft,tf
1065007,1065001,141829,141833,ft,tf
1065001,1065007,141833,141829,ft,tf
1065001,1065016,141833,142336,ft,ft
1065016,1065001,142336,141833,tf,tf
4107038,4107039,148093,148151,tf,tf
4107039,4107038,148151,148093,ft,ft
4030163,4030157,142276,142853,ft,tf
4030162,4030157,142277,142853,tf,tf
4030157,4030163,142853,142276,ft,tf
4030157,4164753,142853,142856,ft,tf
4030157,4030162,142853,142277,ft,ft
1065025,1064389,142345,142353,ft,ft
1065025,1064610,142345,142348,ft,tf
1065025,1064379,142345,142470,ft,ft
1064610,1065025,142348,142345,ft,tf
1064389,1065025,142353,142345,tf,tf
1064379,1065025,142470,142345,tf,tf
4030150,1064416,142268,142288,tf,tf
1003174,1003172,150752,150757,ft,ft
1003209,1003172,150753,150757,ft,ft
1003172,1003174,150757,150752,tf,tf
1003172,1003209,150757,150753,tf,tf
1003172,1003144,150757,150759,tf,ft
1003144,1003172,150759,150757,tf,ft
1031301,4138800,179622,179624,tf,ft
4020156,4138800,179623,179624,ft,ft
4138800,1031301,179624,179622,tf,ft
4138800,4020156,179624,179623,tf,tf
4027035,4027035,148004,148004,tf,ft
1001295,1001295,148108,148108,ft,tf
1001295,4027035,148108,148004,ft,ft
4028176,4028214,151151,151154,ft,ft
4028176,1003655,151151,151317,ft,ft
4028214,1003496,151154,151311,tf,ft
4028214,1003655,151154,151317,tf,ft
4028214,4028176,151154,151151,tf,tf
1003496,1003655,151311,151317,tf,ft
1003496,4028214,151311,151154,tf,ft
1003655,4028176,151317,151151,tf,tf
1003655,4028214,151317,151154,tf,ft
1003655,1003496,151317,151311,tf,ft
1064571,4029659,142361,142462,ft,tf
4029659,1064571,142462,142361,ft,tf
1154429,1155571,92599,92603,tf,ft
1154429,1155570,92599,92606,tf,tf
1155571,1154429,92603,92599,tf,ft
1155570,1154429,92606,92599,ft,ft
1027108,1026268,184617,184711,tf,ft
1026362,1026268,184623,184711,ft,ft
1026268,1027108,184711,184617,tf,ft
1026268,1026269,184711,184618,tf,tf
1026268,1026362,184711,184623,tf,tf
4028090,1003802,151152,151312,tf,tf
1003894,1003802,151225,151312,ft,tf
1003802,1003894,151312,151225,ft,tf
1003802,4028090,151312,151152,ft,ft
4029426,4029588,141770,141793,ft,ft
4029427,4029588,141774,141793,tf,ft
4029588,4029426,141793,141770,tf,tf
4029588,4029427,141793,141774,tf,ft
1003166,1003166,150574,150574,tf,ft
1003166,1003163,150574,150578,tf,ft
1003163,1003163,150578,150578,tf,ft
1003163,1003166,150578,150574,tf,ft
4029456,4029825,141945,141982,tf,tf
4029456,4029469,141945,141949,tf,ft
4029825,4029456,141982,141945,ft,ft
1003163,1003163,150578,150578,ft,tf
1003163,1003692,150578,150573,ft,tf
4019376,4099159,184607,184759,ft,tf
4019376,4019377,184607,184601,ft,ft
4099159,4019376,184759,184607,ft,tf
4019377,1026316,184601,184619,ft,tf
1027151,4019377,184602,184601,tf,tf
1026316,4019377,184619,184601,ft,tf
1027151,1026269,184602,184618,ft,ft
1027084,1026269,184604,184618,tf,ft
1026269,1027151,184618,184602,tf,tf
1026269,4019369,184618,184757,tf,tf
1026269,1027084,184618,184604,tf,ft
4019369,1026269,184757,184618,ft,ft
1006626,1006626,183984,183984,ft,tf
4050408,4050407,141772,141773,tf,tf
4050407,4050408,141773,141772,ft,ft
4102646,4102646,183695,183695,ft,tf
1030766,1031138,179285,181139,tf,ft
1030766,1030970,179285,181140,tf,ft
1031138,1030970,181139,181140,tf,ft
1031138,1030766,181139,179285,tf,ft
1006626,1006626,183984,183984,tf,ft
1154733,1154722,54759,54969,ft,tf
1154722,1154733,54969,54759,ft,tf
1154454,1154418,92587,92590,tf,tf
1154454,1154744,92587,92588,tf,ft
1154744,1154454,92588,92587,tf,ft
1154418,1154454,92590,92587,ft,ft
4098842,1003162,150479,150494,ft,ft
1003162,4098837,150494,150498,tf,ft
4098837,4098837,150498,150498,tf,ft
4098837,1003162,150498,150494,tf,ft
1064492,1065509,142584,142585,ft,tf
1065509,1064492,142585,142584,ft,tf
1065509,1065506,142585,142597,ft,ft
1065506,1065509,142597,142585,tf,tf
1001607,1001607,148121,148121,ft,tf
1001607,1001236,148121,148101,ft,tf
4074933,4074943,179864,179954,tf,tf
4074943,4074933,179954,179864,ft,ft
1030973,4020331,179283,179220,ft,ft
1154417,1155856,92577,92584,ft,tf
1064501,1065122,142607,142634,tf,tf
4030082,1065122,142609,142634,ft,tf
1065122,1064501,142634,142607,ft,ft
1065122,4030082,142634,142609,ft,tf
1007409,1007022,182289,182661,tf,tf
1007022,1007409,182661,182289,ft,ft
1007307,1007414,184966,184981,ft,ft
1007414,4049877,184981,184893,tf,ft
4028280,4027986,150218,150224,tf,ft
4027986,4028280,150224,150218,tf,ft
1007541,1006648,184298,184761,tf,tf
1007541,4048128,184298,184764,tf,ft
1006648,1007541,184761,184298,ft,ft
4048128,1007541,184764,184298,tf,ft
1006764,1007386,184546,184557,tf,ft
1007386,1007539,184557,184558,tf,ft
1007386,1006764,184557,184546,tf,ft
1007386,1007537,184557,184593,tf,tf
1007539,1007386,184558,184557,tf,ft
1007537,1007386,184593,184557,ft,ft
1030869,1031100,180045,180042,tf,tf
1001589,1002082,180330,180353,tf,tf
1002368,1002368,180332,180332,tf,ft
1002368,1001589,180332,180330,tf,ft
1007336,1007337,182400,182404,ft,tf
4019901,1007337,182401,182404,ft,tf
1007337,1007336,182404,182400,ft,tf
1007337,4019901,182404,182401,ft,tf
4030137,1064257,141355,141358,tf,tf
1064257,4030137,141358,141355,ft,ft
1064257,1064292,141358,142574,ft,tf
1064257,1064293,141358,142577,ft,ft
1064292,1064257,142574,141358,ft,tf
1064293,1064257,142577,141358,tf,tf
1003873,4098904,150117,150119,tf,tf
4098904,1003873,150119,150117,ft,ft
321466,320765,612955,612979,tf,tf
321467,320765,612963,612979,tf,tf
320765,321469,612979,612983,ft,tf
320765,321466,612979,612955,ft,ft
320765,321467,612979,612963,ft,ft
321469,320765,612983,612979,ft,tf
320765,321465,612979,612977,tf,tf
320765,318254,612979,612974,tf,tf
320765,321474,612979,612985,tf,ft
318254,318314,612974,612978,tf,ft
318254,321498,612974,612976,tf,tf
318254,321563,612974,612986,tf,tf
321498,318254,612976,612974,ft,ft
318314,318254,612978,612974,tf,ft
321563,318254,612986,612974,ft,ft
331155,330648,535272,535350,tf,ft
331155,331140,535272,535273,tf,tf
331140,331155,535273,535272,ft,ft
330648,331155,535350,535272,tf,ft
318301,318302,612956,612957,tf,tf
318302,321525,612957,612959,ft,ft
318302,318301,612957,612956,ft,ft
318302,321524,612957,612966,ft,tf
321525,318302,612959,612957,tf,tf
321524,318302,612966,612957,ft,tf
332039,331126,535317,535328,tf,tf
332039,332032,535317,535327,tf,ft
332039,332029,535317,535351,tf,ft
332032,332039,535327,535317,tf,ft
331126,332039,535328,535317,ft,ft
332029,332039,535351,535317,tf,ft
1065221,4029784,142787,142786,ft,tf
1065221,1065739,142787,142789,ft,ft
1065739,1065221,142789,142787,tf,tf
321542,318327,613804,613966,tf,tf
321546,318327,613806,613966,ft,tf
318327,321546,613966,613806,ft,tf
318327,321542,613966,613804,ft,ft
1065603,1065367,146818,146820,ft,ft
1065603,1064713,146818,146941,ft,tf
1065367,1065603,146820,146818,tf,tf
1064713,1065603,146941,146818,ft,tf
4097207,4019156,184491,184494,ft,tf
4097207,1006592,184491,184517,ft,tf
4019156,4097207,184494,184491,ft,tf
1006592,4097207,184517,184491,ft,tf
4113382,4113363,185023,185025,tf,tf
4113378,4113365,185017,185022,tf,ft
4113377,4113374,185019,185016,ft,tf
4113377,4113365,185019,185022,ft,ft
4113365,4113377,185022,185019,tf,tf
4113381,4113382,185024,185023,ft,tf
4113364,4113363,185020,185025,ft,ft
4113364,1007199,185020,185018,ft,tf
4113362,4113374,184953,185016,ft,ft
4113361,4113367,184954,184955,tf,tf
4113361,4113374,184954,185016,tf,ft
4113380,4113366,184957,184952,tf,tf
321435,4058916,613313,613316,tf,ft
318244,4058916,613314,613316,ft,ft
321434,4058916,652300,613316,ft,ft
1007195,1007197,185005,185013,tf,tf
332064,330650,528509,536713,tf,tf
332061,330650,532258,536713,tf,tf
330650,332061,536713,532258,ft,ft
330650,332064,536713,528509,ft,ft
4082149,4082148,149973,149984,ft,ft
4082148,4082149,149984,149973,tf,tf
4082149,4028175,149973,149978,tf,ft
4082149,4028158,149973,149977,tf,tf
4028158,4082149,149977,149973,ft,ft
1002642,1003553,149958,149976,tf,ft
1002642,4028158,149958,149977,tf,ft
1003553,1002642,149976,149958,tf,ft
4028158,1002642,149977,149958,tf,ft
4082492,1065529,141597,141601,ft,tf
1065529,4082492,141601,141597,ft,tf
321529,318305,612865,612879,ft,tf
321530,318305,612876,612879,tf,tf
318305,321529,612879,612865,ft,tf
318305,321530,612879,612876,ft,ft
4098571,1064335,141596,142548,ft,tf
1064335,4098571,142548,141596,ft,tf
4098572,4098571,141595,141596,ft,ft
4098571,4021174,141596,141610,tf,tf
4098571,4098572,141596,141595,tf,tf
321533,318308,612849,612860,tf,tf
318308,321532,612860,612875,ft,tf
318308,321533,612860,612849,ft,ft
321532,318308,612875,612860,ft,tf
319707,320617,613798,613799,ft,tf
320617,319707,613799,613798,ft,tf
320617,320933,613799,613824,ft,tf
320933,320617,613824,613799,ft,tf
318245,321463,613317,613319,ft,tf
318245,321462,613317,651776,ft,ft
321463,318245,613319,613317,ft,tf
321462,318245,651776,613317,tf,tf
1026191,1026232,183338,183339,ft,ft
1026232,1026191,183339,183338,tf,tf
1027051,1026233,183340,183341,ft,ft
1026233,1027051,183341,183340,tf,tf
4020213,4020256,179301,179303,tf,ft
4020256,4020213,179303,179301,tf,ft
4020256,4025879,179303,179434,tf,tf
4025879,4020256,179434,179303,ft,ft
1027002,1026230,183334,183335,ft,tf
1026230,1027002,183335,183334,ft,tf
1026230,1026233,183335,183341,ft,tf
1026230,1027003,183335,183354,ft,ft
1026233,1026230,183341,183335,ft,tf
1027003,1026230,183354,183335,tf,tf
321131,318132,612873,612892,tf,tf
321130,318132,612887,612892,ft,tf
318132,321131,612892,612873,ft,ft
318132,321130,612892,612887,ft,tf
1004957,4026954,147729,147741,ft,tf
4026990,4026954,147740,147741,tf,tf
4026954,4026990,147741,147740,ft,ft
4026954,1004957,147741,147729,ft,tf
1124409,1125350,54680,54681,ft,tf
1124409,1125198,54680,54682,ft,ft
1125350,1124409,54681,54680,ft,tf
1125198,1124409,54682,54680,tf,tf
4022777,4022809,146740,146744,tf,ft
4022809,4022777,146744,146740,tf,ft
4022809,4022791,146744,146788,tf,tf
4022791,4022809,146788,146744,ft,ft
321121,321832,614324,614328,tf,tf
321832,318121,614328,614338,ft,tf
321832,318122,614328,614330,ft,ft
321832,321121,614328,614324,ft,ft
318122,321832,614330,614328,tf,tf
318121,321832,614338,614328,ft,tf
1064370,1064330,146732,146785,ft,tf
1064330,1064370,146785,146732,ft,tf
318019,321113,613948,613953,tf,tf
318019,321114,613948,613954,tf,ft
321846,318069,613032,613071,tf,tf
321846,4083232,613032,613033,tf,tf
4083232,321846,613033,613032,ft,ft
318069,321846,613071,613032,ft,ft
1065081,1065760,145251,145263,tf,tf
1065760,1065081,145263,145251,ft,ft
1003140,1003552,147565,150358,ft,tf
1003552,1003140,150358,147565,ft,tf
1006484,1007231,182169,182170,tf,tf
1006484,1006479,182169,182483,tf,tf
1065181,1065181,145196,145196,ft,tf
1065472,1065472,146749,146749,ft,tf
1004076,1004076,151533,151533,tf,ft
1003533,4025611,147574,147605,ft,ft
1003554,4025611,147575,147605,tf,ft
4025611,1003533,147605,147574,tf,tf
4025611,1003554,147605,147575,tf,ft
4025611,4000462,147605,147592,tf,ft
1065472,1065472,146749,146749,tf,ft
4100894,4052284,536684,536706,ft,ft
4100894,332056,536684,536687,ft,ft
4100894,4052283,536684,536693,ft,tf
332056,4100894,536687,536684,tf,tf
4052283,4100894,536693,536684,ft,tf
4052284,4100894,536706,536684,tf,tf
1064297,1064297,146717,146717,tf,ft
1065769,1065769,145183,145183,tf,ft
4034430,4034425,179430,179429,ft,tf
1065599,1065373,142657,142662,tf,tf
1065373,1065599,142662,142657,ft,ft
1065347,1065347,145201,145201,tf,ft
1064779,1064779,146714,146714,tf,ft
4022778,4022778,145130,145130,ft,tf
4022778,1065385,145130,145134,ft,ft
1065385,1064687,145134,145228,tf,ft
1064687,1064687,145228,145228,tf,ft
4025601,1004629,147479,147657,tf,ft
1004629,4025601,147657,147479,tf,ft
4074979,4074978,141249,142660,ft,ft
4074978,4074979,142660,141249,tf,tf
4074985,4074984,144643,146718,tf,tf
4074984,4074985,146718,144643,ft,ft
1004639,1004585,147477,147478,ft,ft
1004585,1004639,147478,147477,tf,tf
318164,321091,613154,613160,ft,tf
321091,321200,613160,613175,ft,ft
321091,318164,613160,613154,ft,tf
321200,321091,613175,613160,tf,tf
1032617,1032643,178949,178950,tf,tf
1032643,1032617,178950,178949,ft,ft
1065321,1065395,144772,144775,tf,tf
1065395,1065395,144775,144775,ft,tf
1064601,1064601,145212,145212,tf,ft
1064601,1065321,145212,144772,tf,ft
1065702,1065704,144469,144472,ft,tf
1065704,1065702,144472,144469,ft,tf
1065704,1065871,144472,144486,ft,ft
1065871,1065704,144486,144472,tf,tf
4089584,4089584,152133,152133,tf,ft
1064241,1064241,144629,144629,tf,ft
1065440,1064274,144630,145294,ft,ft
1065395,1065395,144775,144775,tf,ft
1065395,1065337,144775,144764,tf,tf
1065343,1065343,145050,145050,ft,tf
1065628,1065628,145048,145048,tf,ft
4025609,1002634,147550,147600,tf,ft
1002634,4025609,147600,147550,tf,ft
1032625,1032616,178942,178948,tf,ft
1065154,1065154,144476,144476,ft,tf
4074977,4074975,144909,144915,ft,ft
4074975,4074977,144915,144909,tf,tf
4021365,4021364,141043,141051,ft,ft
4021100,4021364,141049,141051,ft,ft
4021364,4021365,141051,141043,tf,tf
4021364,4021100,141051,141049,tf,tf
1007204,4078951,181959,181935,tf,ft
1007204,1007208,181959,182009,tf,tf
4021677,1065592,144908,145092,ft,tf
4074977,1065592,144909,145092,tf,tf
1065592,4021677,145092,144908,ft,tf
1065592,4074977,145092,144909,ft,ft
1065399,4022806,144984,145052,tf,ft
1064709,1064709,145036,145036,ft,tf
1064709,1065399,145036,144984,ft,ft
4022806,4022806,145052,145052,tf,ft
1065138,1065138,144680,144680,tf,ft
1004699,1004699,151895,151895,ft,tf
1004298,1004298,152600,152600,ft,tf
4101330,4101330,613220,613220,ft,tf
4101331,4101331,613372,613372,tf,ft
320375,320375,613371,613371,tf,ft
4101331,4101331,613372,613372,ft,tf
320375,320375,613371,613371,ft,tf
321192,321192,613433,613433,tf,ft
321192,321192,613433,613433,ft,tf
321179,321179,613434,613434,tf,ft
321179,321179,613434,613434,ft,tf
321184,321184,613435,613435,tf,ft
321181,321857,614359,614377,tf,tf
321857,319684,614377,614389,ft,ft
321857,321181,614377,614359,ft,ft
319684,321857,614389,614377,tf,tf
1004995,1004995,151756,151756,ft,tf
1004498,1004498,151507,151507,ft,tf
1004498,1004105,151507,151781,ft,ft
1005004,1005004,151780,151780,tf,ft
1005004,1004105,151780,151781,tf,ft
1065549,1064249,144608,144625,ft,ft
1064249,1065549,144625,144608,tf,tf
1004218,1004218,152609,152609,ft,tf
1065411,4078439,144996,144994,ft,tf
4049293,4049293,152421,152421,ft,tf
320999,320998,614451,614450,tf,tf
320999,4079966,614451,614462,tf,ft
4124535,320364,614447,614448,ft,ft
320364,320199,614448,614468,tf,ft
320364,4124535,614448,614447,tf,tf
320364,320999,614448,614451,tf,tf
320999,320364,614451,614448,ft,ft
320199,320364,614468,614448,tf,ft
1065256,1065701,144449,144462,tf,ft
4074980,4142888,144942,144946,tf,tf
4142888,4074980,144946,144942,ft,ft
4049798,4049798,145030,145030,ft,tf
4049821,4049821,145009,145009,ft,tf
1004812,1004812,152539,152539,ft,tf
4021697,4021697,144938,144938,tf,ft
1064752,1065076,144861,144840,ft,tf
4074998,4074982,152446,152495,tf,tf
4074982,4074998,152495,152446,ft,ft
4021098,4021098,146350,146350,tf,ft
331280,331361,532259,536715,tf,ft
4052287,331361,532260,536715,ft,ft
331349,331361,536714,536715,tf,ft
331361,331349,536715,536714,tf,ft
331361,331280,536715,532259,tf,ft
331361,4052287,536715,532260,tf,tf
1004594,1004594,147161,147161,tf,ft
4024731,4024731,151829,151829,ft,tf
1064731,1064731,145077,145077,tf,ft
1004184,1004184,151979,151979,ft,tf
1004597,1004771,147053,147055,tf,ft
1004597,1004770,147053,147054,tf,ft
1004597,1004443,147053,147177,tf,tf
1004770,1004597,147054,147053,tf,ft
1004771,1004597,147055,147053,tf,ft
1004443,1004597,147177,147053,ft,ft
319608,320202,615699,615704,tf,ft
319608,321219,615699,615752,tf,tf
320202,319608,615704,615699,tf,ft
321219,319608,615752,615699,ft,ft
1065570,1064743,146325,146330,tf,ft
1064743,1065570,146330,146325,tf,ft
1065302,1065301,145318,145324,ft,tf
1065304,1065302,145319,145318,tf,tf
233205,233208,402779,402806,tf,ft
233205,233207,402779,402795,tf,tf
233207,233205,402795,402779,ft,ft
233208,233205,402806,402779,tf,ft
1065655,1065674,145754,145755,ft,ft
1065674,1065655,145755,145754,tf,tf
1065571,1065571,149407,149407,tf,ft
321209,321208,615676,615679,tf,ft
4114812,321208,615677,615679,tf,ft
319810,321208,615678,615679,tf,ft
321208,4114812,615679,615677,tf,ft
321208,319810,615679,615678,tf,ft
321208,321209,615679,615676,tf,ft
1064724,1065567,149350,149398,ft,tf
1004774,1004774,147234,147234,ft,tf
1004876,1004876,152366,152366,tf,ft
321224,318000,615621,615636,ft,ft
318000,321224,615636,615621,tf,tf
4024580,4024580,152373,152373,tf,ft
1065311,4021716,145825,145826,tf,tf
4021716,1065311,145826,145825,ft,ft
4021716,4021780,145826,145830,ft,ft
4021716,1064742,145826,145829,ft,tf
1064742,4021716,145829,145826,ft,tf
1124318,1125501,54088,54096,tf,tf
1125501,1124318,54096,54088,ft,ft
319451,319808,615595,615614,tf,tf
319807,319808,615596,615614,tf,tf
319398,319808,615602,615614,ft,tf
319808,319451,615614,615595,ft,ft
319808,319807,615614,615596,ft,ft
319808,319398,615614,615602,ft,tf
231534,231550,401377,401380,tf,ft
231534,231549,401377,401379,tf,tf
231549,231534,401379,401377,ft,ft
231550,231534,401380,401377,tf,ft
1065862,4021783,145841,147005,ft,tf
321896,319486,615073,615569,tf,tf
320251,319486,615077,615569,ft,tf
319486,321896,615569,615073,ft,ft
319486,320251,615569,615077,ft,tf
1065852,1065113,146339,146346,tf,tf
1065110,1065852,146342,146339,tf,ft
4078436,4078436,145771,145771,ft,tf
4078436,4105512,145771,145773,ft,tf
4078436,4078436,145771,145771,tf,ft
4078436,4078437,145771,145781,tf,ft
4078437,4078437,145781,145781,tf,ft
1061677,1061677,146057,146057,ft,tf
4100558,4100558,145772,145772,ft,tf
4100558,4105511,145772,145779,ft,tf
4105512,4105512,145773,145773,tf,ft
4105512,4105511,145773,145779,tf,tf
4105511,4105511,145779,145779,ft,tf
1026433,1027270,183685,183687,ft,ft
1026439,1027270,183686,183687,ft,ft
1027270,1026433,183687,183685,tf,tf
1027270,1026439,183687,183686,tf,tf
1065101,1065090,145788,145839,tf,ft
1065090,1065101,145839,145788,tf,ft
1061344,1061344,146139,146139,ft,tf
1065104,1065104,145375,145375,ft,tf
1065104,1065859,145375,145852,ft,ft
1065103,1065103,145778,145778,tf,ft
1065103,1065859,145778,145852,tf,ft
1065859,1065103,145852,145778,tf,ft
1065859,1065104,145852,145375,tf,tf
4108842,4108843,183595,183596,ft,ft
4108843,4108842,183596,183595,tf,tf
1065094,1064723,145348,145376,tf,tf
1065094,4105511,145348,145779,tf,ft
1064723,1064723,145376,145376,ft,tf
1064723,1065094,145376,145348,ft,ft
4105511,4105511,145779,145779,tf,ft
314202,313635,527935,531963,ft,ft
314202,314757,527935,527936,ft,tf
314757,314202,527936,527935,ft,tf
313635,314202,531963,527935,tf,tf
1061780,1061780,145423,145423,ft,tf
320204,319802,615866,615867,ft,ft
320204,319803,615866,615868,ft,ft
319802,320204,615867,615866,tf,tf
